id,created_at,screen_name,clean_text,original_text,favorite_count,retweet_count,follower_count,polarity,subjectivity,hashtags,location
1126747608842530816,Fri May 10 07:15:38 +0000 2019,medialens,progress a record per cent of the public are now very or fairly concerned about climate change a sharp increase on the per cent of the public in and per cent in march who described themselves as concerned about climate change extinction rebellion,"Progress: 'a record 80 per cent of the public are now ""very"" or ""fairly"" concerned about climate change... a sharp increase on the 65 per cent of the public in 2012 and 74 per cent in March 2018 who described themselves as concerned about climate change'.  #ExtinctionRebellion https://t.co/Mh32EpfBfA",27,16,51419,0.19624999999999998,0.4708333333333333,ExtinctionRebellion,
1126747569374109697,Fri May 10 07:15:29 +0000 2019,JimFarnborough,can not wait to get all the perishable goods from australia and the carbon footprint they leave behind course farrage does not believe in climate change,@davidschneider Can’t wait to get all the perishable goods from Australia and the carbon footprint they leave behind. Course! FarRage doesn’t believe in climate change.,5,1,189,-0.4,0.7,,Farnborough
1126747138707169280,Fri May 10 07:13:46 +0000 2019,cathymferguson,vote model and speak alistair woodward on how to do your bit for climate change racs1,"Vote, model and speak - Alistair Woodward- on how to do your bit for climate change @RACSurgeons #RACS19",6,1,392,0.0,0.0,RACS19,"Wellington, New Zealand"
1126747080997736450,Fri May 10 07:13:32 +0000 2019,EURACTIV,exclusive interview with the german economic minister on the table the 'new silk road the battery alliance with france climate change power lines between northen and southern germany,"🔴 EXCLUSIVE | Interview with the German Economic Minister @peteraltmaier. 

On the table:
- The 'New Silk Road'.
- The battery alliance with France.
- Climate change.
- Power lines between northen and southern Germany.

📝 @stam_claire 
https://t.co/jA8zYp9uti",5,4,124033,0.08409090909090909,0.16363636363636364,,Brussels
1126747023003095042,Fri May 10 07:13:18 +0000 2019,camerontw,really intriguing seminar with at uppsala uni on my interpretation risks of climate change education being a form of intergenerational burdening wellintentioned teachers assuaging their guilt by exhorting students to take responsibility for dealing with everything,really intriguing seminar with @Kerileef at Uppsala Uni on (my interpretation) risks of climate change education being a form of intergenerational burdening: (well-intentioned) teachers assuaging their guilt by exhorting students to take responsibility for dealing with everything,9,1,6707,0.30000000000000004,0.4,,"Sydney, New South Wales"
1126746593036685313,Fri May 10 07:11:36 +0000 2019,AustMarConsSoc,we have just released our election policy scorecard auspol find out where the main parties stand on issues affecting our oceans who will tackle climate change stop plastic pollution and protect our ocean wildlife,"We have just released our election policy scorecard. #auspol

Find out where the main parties stand on issues affecting our oceans. Who will: 

🔎 tackle climate change
🔎 stop plastic pollution &amp;
🔎 protect our ocean wildlife? 

https://t.co/sZ55Cgfpj2 https://t.co/gecOFVcY4c",13,11,9202,0.16666666666666666,0.3333333333333333,auspol,Australia
1126746352191361026,Fri May 10 07:10:38 +0000 2019,Mark_Butler_MP,the truth is the liberal party and the coalition is not capable of dealing with climate change malcolm turnbull auspol aus votes,“The truth is … the Liberal Party and the Coalition is not capable of dealing with climate change” - Malcolm Turnbull.  #auspol #AusVotes https://t.co/0zZ46cDq4E,62,43,27425,-0.1,0.4,"auspol, AusVotes","Adelaide, South Australia"
1126746189833965568,Fri May 10 07:10:00 +0000 2019,LabGND,our green new deal must be outward facing we must address the injustice at the heart of climate change by supporting the global south and rights to stay and move,"Our #GreenNewDeal must be outward facing. We must address the injustice at the heart of climate change, by supporting the Global South and rights to stay and move.

https://t.co/TOXqnCrmtw",23,6,5547,0.046590909090909086,0.2511363636363636,GreenNewDeal,United Kingdom
1126746013320900608,Fri May 10 07:09:18 +0000 2019,MirandaJonas5,i have to say it if julia gillard was allowed to govern and her climate change policy was to continue we would be in a much better position today so no thanks to tony abbott and the liberal party was the best pm australia had and lost,"I have to say it, if Julia Gillard was allowed to govern and her climate change policy was to continue we would be in a much better position today. So no thanks to Tony Abbott and the Liberal Party.
@JuliaGillard  was the best PM Australia had and lost.",16,10,128,0.4666666666666666,0.3333333333333333,,
1126745448532758529,Fri May 10 07:07:03 +0000 2019,tom_chance,i am heading up to city hall for our cohesive cities1 conference with the deputy mayor of london councils developers govt think tanks and some brilliant communityledhousing people all from across north west europe talking regeneration climate change affordability and more,"I'm heading up to City Hall for our #CohesiveCities19 conference, with the Deputy Mayor of London, councils, developers, govt, think tanks and some brilliant #communityledhousing people, all from across North West Europe. Talking regeneration, climate change, affordability &amp; more",15,2,3966,0.7,0.75,"CohesiveCities19, communityledhousing",Crystal Palace
1126745203656671232,Fri May 10 07:06:05 +0000 2019,climate_earth,climate change scientists test radical ways to fix earth climate,Climate change: Scientists test radical ways to fix Earth's climate https://t.co/6gnACXIBkh,6,11,2542,0.0,0.0,,
1126744960420605954,Fri May 10 07:05:07 +0000 2019,WildlifeMag,a sad story for this week frog friday,"A sad story for this week's #FrogFriday! 
https://t.co/870IfbSTdo",23,8,122090,-0.5,1.0,FrogFriday,"Bristol, UK"
1126744943882412033,Fri May 10 07:05:03 +0000 2019,Maudon52,enough leaders debates have been done i think most people would prefer to see an environmental/climate change ministers debate set that up and you will get your audience,@andrewprobyn @SabraLane Enough leaders debates have been done. I think most people would prefer to see an Environmental/Climate Change Ministers' debate. Set that up &amp; you'll get your audience.,16,8,1242,0.25,0.5,,Australia
1126744686096371712,Fri May 10 07:04:01 +0000 2019,ClimateReality,climate change where we are in seven charts and what you can do to help,Climate change: Where we are in seven charts and what you can do to help https://t.co/gvXqngLnBs,41,36,449310,0.0,0.0,,"Washington, DC"
1126744391064870922,Fri May 10 07:02:51 +0000 2019,jonkuhrt,"if we were serious as a country about climate change surely we would be lobbying uefa to switch the europa league final to wembley and the champions league final to old trafford this would save millions of air miles by over 50,000 fans travelling needlessly but we will not","If we were serious as a country about climate change surely we would be lobbying UEFA to switch the Europa League Final to Wembley and the Champions League Final to Old Trafford. This would save millions of air miles by over 50,000 fans travelling needlessly. But we won’t.",9,2,1248,-0.03888888888888888,0.7925925925925926,,London
1126743951057121282,Fri May 10 07:01:06 +0000 2019,HappyCityUK,greening our cities will not solve climate change but trees urban parks and community and rooftop gardens can help keep us cool and resist the erosion of life on earth hopefully fostering happiness and social connection fridayfeeling,"Greening our cities won't solve climate change but trees, urban parks, and community &amp; rooftop gardens can help keep us cool and resist the erosion of life on Earth, hopefully fostering happiness and social connection #Fridayfeeling https://t.co/xRfe7qy4gt",8,5,13428,0.2708333333333333,0.22916666666666669,Fridayfeeling,United Kingdom
1126743714678788099,Fri May 10 07:00:10 +0000 2019,UNDP,the vast rainforests valleys and of the ocean are life itself but climate change pollution and overfishing are killing our blue wilderness spotlights before after changes from her dives in maldives wrc4 save our ocean,"The vast rainforests, valleys, &amp; ⛰️ of the ocean are life itself. But climate change, pollution, &amp; overfishing are killing our blue wilderness. @MidoriPaxton spotlights #BeforeAfter changes from her dives in #Maldives. #WRC4 #SaveOurOcean https://t.co/gBashv2gw9",10,13,1351621,0.0,0.55,"BeforeAfter, Maldives, WRC4, SaveOurOcean",170 countries & territories
1126743675994685440,Fri May 10 07:00:00 +0000 2019,CAFODSchools,our world is changing because of climate change we need to speak up now to look after it check out our resources and find out how your school can be a zero hero for the planet,Our world is changing because of climate change. We need to speak up now to look after it. Check out our resources and find out how your school can be a #ZeroHero for the planet! https://t.co/hVeuc9tapl https://t.co/Bf8AyPEKYI,5,2,4367,0.0,0.0,ZeroHero,"London, UK"
1126743483799068672,Fri May 10 06:59:15 +0000 2019,ryry_walton,and the fact that the burden of climate change has been passed on to individual citizens when its caused almost entirely by corporations and militaries,And the fact that the burden of climate change has been passed on to individual citizens when its caused almost entirely by corporations and militaries https://t.co/urOYaioddD,16,10,841,0.0,0.5125,,"Austin, TX"
